,Email,Class
1678,"['today', 'is', '\\song', 'dedicated', 'day\\', 'which', 'song', 'will', 'u', 'dedicate', 'for', 'me?', 'send', 'this', 'to', 'all', 'ur', 'valuable', 'frnds', 'but', 'first', 'rply', 'me']",ham
1942,"['i', 'got', 'lousy', 'sleep', 'i', 'kept', 'waking', 'up', 'every', '2', 'hours', 'to', 'see', 'if', 'my', 'cat', 'wanted', 'to', 'come', 'in', 'i', 'worry', 'about', 'him', 'when', 'its', 'cold']",ham
5093,"['gokila', 'is', 'talking', 'with', 'you', 'aha']",ham
4040,"['please', 'call', 'our', 'customer', 'service', 'representative', 'on', 'freephone', '0808', '145', '4742', 'between', '9am-11pm', 'as', 'you', 'have', 'won', 'a', 'guaranteed', 'å£1000', 'cash', 'or', 'å£5000', 'prize!']",spam
3764,"['someone', 'u', 'know', 'has', 'asked', 'our', 'dating', 'service', '2', 'contact', 'you!', 'cant', 'guess', 'who?', 'call', '09058095107', 'now', 'all', 'will', 'be', 'revealed', 'pobox', '7', 's3xy', '150p']",spam
775,"['thanks', 'for', 'picking', 'up', 'the', 'trash']",ham
3145,"['\\shit', 'babe', 'thasa', 'bit', 'messed', 'upyeh']",ham
1270,"['sorry', 'chikku', 'my', 'cell', 'got', 'some', 'problem', 'thts', 'y', 'i', 'was', 'nt', 'able', 'to', 'reply', 'u', 'or', 'msg', 'u']",ham
1498,"['time', 'n', 'smile', 'r', 'the', 'two', 'crucial', 'things', 'in', 'our', 'life', 'sometimes', 'time', 'makes', 'us', 'to', 'forget', 'smile', 'and', 'sometimes', 'someones', 'smile', 'makes', 'us', 'to', 'forget', 'time', 'gud', 'noon']",ham
2534,"['can', 'you', 'pls', 'pls', 'send', 'me', 'a', 'mail', 'on', 'all', 'you', 'know', 'about', 'relatives', 'coming', 'to', 'deliver', 'here?', 'all', 'you', 'know', 'about', 'costs', 'risks', 'benefits', 'and', 'anything', 'else', 'thanks']",ham
4261,"['youll', 'never', 'believe', 'this', 'but', 'i', 'have', 'actually', 'got', 'off', 'at', 'taunton', 'wow']",ham
5535,"['i', 'know', 'you', 'are', 'thinkin', 'malaria', 'but', 'relax', 'children', 'cant', 'handle', 'malaria', 'she', 'would', 'have', 'been', 'worse', 'and', 'its', 'gastroenteritis', 'if', 'she', 'takes', 'enough', 'to', 'replace', 'her', 'loss', 'her', 'temp', 'will', 'reduce', 'and', 'if', 'you', 'give', 'her', 'malaria', 'meds', 'now', 'she', 'will', 'just', 'vomit', 'its', 'a', 'self', 'limiting', 'illness', 'she', 'has', 'which', 'means', 'in', 'a', 'few', 'days', 'it', 'will', 'completely', 'stop']",ham
982,"['congrats!', '2', 'mobile', '3g', 'videophones', 'r', 'yours', 'call', '09063458130', 'now!', 'videochat', 'wid', 'your', 'mates', 'play', 'java', 'games', 'dload', 'polyph', 'music', 'noline', 'rentl']",spam
2794,"['how', 'will', 'i', 'creep', 'on', 'you', 'now?', ';_;']",ham
4536,"['normally', 'i', 'use', 'to', 'drink', 'more', 'water', 'daily']",ham
3805,"['urgent!', 'we', 'are', 'trying', 'to', 'contact', 'you', 'last', 'weekends', 'draw', 'shows', 'that', 'you', 'have', 'won', 'a', 'å£900', 'prize', 'guaranteed', 'call', '09061701851', 'claim', 'code', 'k61', 'valid', '12hours', 'only']",spam
830,"['u', 'have', 'a', 'secret', 'admirer', 'reveal', 'who', 'thinks', 'u', 'r', 'so', 'special', 'call', '09065174042', 'to', 'opt', 'out', 'reply', 'reveal', 'stop', '150', 'per', 'msg', 'recd', 'cust', 'care', '07821230901']",spam
1983,"['urgent!', 'please', 'call', '09061743810', 'from', 'landline', 'your', 'abta', 'complimentary', '4*', 'tenerife', 'holiday', 'or', '#5000', 'cash', 'await', 'collection', 'sae', 't&cs', 'box', '326', 'cw25wx', '150', 'ppm']",spam
5195,"['darren', 'was', 'saying', 'dat', 'if', 'u', 'meeting', 'da', 'ge', 'den', 'we', 'dun', 'meet', '4', 'dinner', 'cos', 'later', 'u', 'leave', 'xy', 'will', 'feel', 'awkward', 'den', 'u', 'meet', 'him', '4', 'lunch', 'lor']",ham
40,"['pls', 'go', 'ahead', 'with', 'watts', 'i', 'just', 'wanted', 'to', 'be', 'sure', 'do', 'have', 'a', 'great', 'weekend', 'abiola']",ham
1271,"['if', 'you', 'still', 'havent', 'collected', 'the', 'dough', 'pls', 'let', 'me', 'know', 'so', 'i', 'can', 'go', 'to', 'the', 'place', 'i', 'sent', 'it', 'to', 'get', 'the', 'control', 'number']",ham
4150,"['ìï', 'comin', 'to', 'fetch', 'us', 'oredi']",ham
5150,"['happy', 'new', 'year', 'to', 'u', 'and', 'ur', 'familymay', 'this', 'new', 'year', 'bring', 'happiness', 'stability', 'and', 'tranquility', 'to', 'ur', 'vibrant', 'colourful', 'life']",ham
2916,"['yes', 'that', 'will', 'be', 'fine', 'love', 'you', 'be', 'safe']",ham
217,"['easy', 'ah?sen', 'got', 'selected', 'means', 'its', 'good']",ham
3056,"['just', 'woke', 'up', 'yeesh', 'its', 'late', 'but', 'i', 'didnt', 'fall', 'asleep', 'til', '&lt;#&gt;', 'am', '/']",ham
2174,"['im', 'at', 'work', 'please', 'call']",ham
2775,"['send', 'me', 'your', 'id', 'and', 'password']",ham
2384,"['someone', 'has', 'contacted', 'our', 'dating', 'service', 'and', 'entered', 'your', 'phone', 'becausethey', 'fancy', 'you!', 'to', 'find', 'out', 'who', 'it', 'is', 'call', 'from', 'a', 'landline', '09058098002', 'pobox1', 'w14rg', '150p']",spam
2687,"['yes', 'i', 'know', 'the', 'cheesy', 'songs', 'from', 'frosty', 'the', 'snowman']",ham
4213,"['ard', '530', 'like', 'dat', 'lor', 'we', 'juz', 'meet', 'in', 'mrt', 'station', 'then', 'ì_', 'dun', 'haf', 'to', 'come', 'out']",ham
3597,"['aight', 'well', 'head', 'out', 'in', 'a', 'few']",ham
391,"['hey', 'so', 'this', 'sat', 'are', 'we', 'going', 'for', 'the', 'intro', 'pilates', 'only?', 'or', 'the', 'kickboxing', 'too?']",ham
837,"['sir', 'i', 'have', 'been', 'late', 'in', 'paying', 'rent', 'for', 'the', 'past', 'few', 'months', 'and', 'had', 'to', 'pay', 'a', '$', '&lt;#&gt;', 'charge', 'i', 'felt', 'it', 'would', 'be', 'inconsiderate', 'of', 'me', 'to', 'nag', 'about', 'something', 'you', 'give', 'at', 'great', 'cost', 'to', 'yourself', 'and', 'thats', 'why', 'i', 'didnt', 'speak', 'up', 'i', 'however', 'am', 'in', 'a', 'recession', 'and', 'wont', 'be', 'able', 'to', 'pay', 'the', 'charge', 'this', 'month', 'hence', 'my', 'askin', 'well', 'ahead', 'of', 'months', 'end', 'can', 'you', 'please', 'help', 'thanks']",ham
677,"['piggy', 'r', 'u', 'awake?', 'i', 'bet', 'ure', 'still', 'sleeping', 'im', 'going', '4', 'lunch', 'now']",ham
1221,"['prakesh', 'is', 'there', 'know']",ham
314,"['you', 'made', 'my', 'day', 'do', 'have', 'a', 'great', 'day', 'too']",ham
2904,"['ha', 'you', 'don‰û÷t', 'know', 'either', 'i', 'did', 'a', 'a', 'clever', 'but', 'simple', 'thing', 'with', 'pears', 'the', 'other', 'day', 'perfect', 'for', 'christmas']",ham
484,"['you', 'should', 'change', 'your', 'fb', 'to', 'jaykwon', 'thuglyfe', 'falconerf']",ham
4461,"['sorry', 'i', 'flaked', 'last', 'night', 'shits', 'seriously', 'goin', 'down', 'with', 'my', 'roommate', 'what', 'you', 'up', 'to', 'tonight?']",ham
5383,"['good', 'day', 'to', 'you', 'toopray', 'for', 'meremove', 'the', 'teeth', 'as', 'its', 'painful', 'maintaining', 'other', 'stuff']",ham
4239,"['the', 'lay', 'man!', 'just', 'to', 'let', 'you', 'know', 'you', 'are', 'missed', 'and', 'thought', 'off', 'do', 'have', 'a', 'great', 'day', 'and', 'if', 'you', 'can', 'send', 'me', 'bimbo', 'and', 'ugos', 'numbers', 'ill', 'appreciate', 'safe']",ham
1151,"['sorry', 'ill', 'call', 'later']",ham
4420,"['still', 'at', 'west', 'coast', 'haiz', 'ìïll', 'take', 'forever', 'to', 'come', 'back']",ham
4499,"['nvm', 'take', 'ur', 'time']",ham
4799,"['its', 'cool', 'but', 'tyler', 'had', 'to', 'take', 'off', 'so', 'were', 'gonna', 'buy', 'for', 'him', 'and', 'drop', 'it', 'off', 'at', 'his', 'place', 'later', 'tonight', 'our', 'total', 'order', 'is', 'a', 'quarter', 'you', 'got', 'enough?']",ham
1786,"['yessura', 'in', 'sun', 'tvlol']",ham
829,"['thanks', 'for', 'yesterday', 'sir', 'you', 'have', 'been', 'wonderful', 'hope', 'you', 'enjoyed', 'the', 'burial', 'mojibiola']",ham
2069,"['sexy', 'singles', 'are', 'waiting', 'for', 'you!', 'text', 'your', 'age', 'followed', 'by', 'your', 'gender', 'as', 'wither', 'm', 'or', 'f', 'eg23f', 'for', 'gay', 'men', 'text', 'your', 'age', 'followed', 'by', 'a', 'g', 'eg23g']",spam
3661,"['what', 'are', 'you', 'doing', 'in', 'langport?', 'sorry', 'but', 'ill', 'probably', 'be', 'in', 'bed', 'by', '9pm', 'it', 'sucks', 'being', 'ill', 'at', 'xmas!', 'when', 'do', 'you', 'and', 'go2sri', 'lanka?']",ham
4962,"['i', 'want', 'to', 'see', 'your', 'pretty', 'pussy']",ham
1037,"['naughty', 'little', 'thought', 'its', 'better', 'to', 'flirt', 'flirt', 'n', 'flirt', 'rather', 'than', 'loving', 'someone', 'n', 'gettin', 'hurt', 'hurt', 'n', 'hurt-', 'gud', 'nyt']",ham
4124,"['may', 'b', 'approve', 'panalambut', 'it', 'should', 'have', 'more', 'posts']",ham
2960,"['im', 'doing', 'da', 'intro', 'covers', 'energy', 'trends', 'n', 'pros', 'n', 'cons', 'brief', 'description', 'of', 'nuclear', 'fusion', 'n', 'oso', 'brief', 'history', 'of', 'iter', 'n', 'jet', 'got', 'abt', '7', 'n', 'half', 'pages']",ham
3312,"['huh', 'hyde', 'park', 'not', 'in', 'mel', 'ah', 'opps', 'got', 'confused', 'anyway', 'if', 'tts', 'e', 'best', 'choice', 'den', 'we', 'juz', 'have', 'to', 'take', 'it']",ham
1277,"['dont', 'put', 'your', 'phone', 'on', 'silent', 'mode', 'ok']",ham
4722,"['hello', 'peach!', 'my', 'cake', 'tasts', 'lush!']",ham
5495,"['good', 'afternoon', 'my', 'love', 'how', 'goes', 'your', 'day', '?', 'how', 'did', 'you', 'sleep', '?', 'i', 'hope', 'your', 'well', 'my', 'boytoy', 'i', 'think', 'of', 'you']",ham
4427,"['aiyar', 'dun', 'disturb', 'u', 'liao', 'thk', 'u', 'have', 'lots', '2', 'do', 'aft', 'ur', 'cupboard', 'come']",ham
930,"['im', 'really', 'sorry', 'i', 'wont', 'b', 'able', '2', 'do', 'this', 'fridayhope', 'u', 'can', 'find', 'an', 'alternativehope', 'yr', 'terms', 'going', 'ok-']",ham
4094,"['i', 'aint', 'answerin', 'no', 'phone', 'at', 'what', 'is', 'actually', 'a', 'pretty', 'reasonable', 'hour', 'but', 'im', 'sleepy']",ham
2407,"['dear', 'where', 'you', 'will', 'be', 'when', 'i', 'reach', 'there']",ham
4206,"['lets', 'use', 'it', 'next', 'week', 'princess']",ham
1546,"['shant', 'disturb', 'u', 'anymore', 'jia', 'you']",ham
4785,"['holy', 'living', 'christ', 'what', 'is', 'taking', 'you', 'so', 'long']",ham
3033,"['get', 'ready', 'for', '&lt;#&gt;', 'inches', 'of', 'pleasure']",ham
5138,"['yup', 'i', 'havent', 'been', 'there', 'before', 'you', 'want', 'to', 'go', 'for', 'the', 'yoga?', 'i', 'can', 'call', 'up', 'to', 'book']",ham
246,"['i', 'asked', 'you', 'to', 'call', 'him', 'now', 'ok']",ham
2248,"['thanks', 'for', 'your', 'ringtone', 'order', 'ref', 'number', 'r836', 'your', 'mobile', 'will', 'be', 'charged', 'å£450', 'should', 'your', 'tone', 'not', 'arrive', 'please', 'call', 'customer', 'services', 'on', '09065069154']",spam
112,"['im', 'ok', 'wif', 'it', 'cos', 'i', 'like', '2', 'try', 'new', 'things', 'but', 'i', 'scared', 'u', 'dun', 'like', 'mah', 'cos', 'u', 'said', 'not', 'too', 'loud']",ham
4256,"['important', 'information', '4', 'orange', 'user', 'today', 'is', 'your', 'lucky', 'day!2find', 'out', 'why', 'log', 'onto', 'http//wwwurawinnercom', 'theres', 'a', 'fantastic', 'surprise', 'awaiting', 'you!']",spam
2171,"['yavnt', 'tried', 'yet', 'and', 'never', 'played', 'original', 'either']",ham
1545,"['good', 'afternoon', 'my', 'love', '!', 'any', 'job', 'prospects', '?', 'are', 'you', 'missing', 'me', '?', 'what', 'do', 'you', 'do', '?', 'are', 'you', 'being', 'lazy', 'and', 'bleak', 'hmmm', '?', 'or', 'happy', 'and', 'filled', 'with', 'my', 'love', '?']",ham
169,"['yes', 'it', 'completely', 'in', 'out', 'of', 'formclark', 'also', 'utter', 'waste']",ham
3609,"['call', 'me', 'i', 'm', 'unable', 'to', 'cal', 'lets', 'meet', 'bhaskar', 'and', 'deep']",ham
310,"['today', 'is', 'accept', 'dayu', 'accept', 'me', 'as?', 'brother', 'sister', 'lover', 'dear1', 'best1', 'clos1', 'lvblefrnd', 'jstfrnd', 'cutefrnd', 'lifpartnr', 'belovd', 'swtheart', 'bstfrnd', 'no', 'rply', 'means', 'enemy']",ham
2089,"['s-kallis', 'wont', 'play', 'in', 'first', 'two', 'odi-']",ham
2532,"['glad', 'it', 'went', 'well', 'come', 'over', 'at', '11', 'then', 'well', 'have', 'plenty', 'of', 'time', 'before', 'claire', 'goes', 'to', 'work']",ham
3467,"['yay!', 'finally', 'lol', 'i', 'missed', 'our', 'cinema', 'trip', 'last', 'week', '-']",ham
5508,"['machan', 'you', 'go', 'to', 'gym', 'tomorrow', 'i', 'wil', 'come', 'late', 'goodnight']",ham
4956,"['im', 'viveki', 'got', 'call', 'from', 'your', 'number']",ham
4105,"['k', 'then', '2marrow', 'are', 'you', 'coming', 'to', 'class']",ham
4554,"['7', 'wonders', 'in', 'my', 'world', '7th', 'you', '6th', 'ur', 'style', '5th', 'ur', 'smile', '4th', 'ur', 'personality', '3rd', 'ur', 'nature', '2nd', 'ur', 'sms', 'and', '1st', '\\ur', 'lovely', 'friendship\\', 'good', 'morning', 'dear']",ham
2619,"['how', 'come?']",ham
5376,"['i', 'dont', 'want', 'you', 'to', 'leave', 'but', 'im', 'barely', 'doing', 'what', 'i', 'can', 'to', 'stay', 'sane', 'fighting', 'with', 'you', 'constantly', 'isnt', 'helping']",ham
1876,"['this', 'pen', 'thing', 'is', 'beyond', 'a', 'joke', 'wont', 'a', 'biro', 'do?', 'dont', 'do', 'a', 'masters', 'as', 'cant', 'do', 'this', 'ever', 'again!']",ham
2668,"['we', 'tried', 'to', 'contact', 'you', 're', 'your', 'response', 'to', 'our', 'offer', 'of', 'a', 'new', 'nokia', 'fone', 'and', 'camcorder', 'hit', 'reply', 'or', 'call', '08000930705', 'for', 'delivery']",spam
1061,"['i', 'might', 'come', 'to', 'kerala', 'for', '2', 'daysso', 'you', 'can', 'be', 'prepared', 'to', 'take', 'a', 'leave', 'once', 'i', 'finalise', 'dont', 'plan', 'any', 'travel', 'during', 'my', 'visitneed', 'to', 'finish', 'urgent', 'works']",ham
4404,"['dun', 'need', 'to', 'use', 'dial', 'up', 'juz', 'open', 'da', 'browser', 'n', 'surf']",ham
1725,"['\\alrite', 'hunny!wot', 'u', 'up', '2', '2nite?', 'didnt', 'end', 'up', 'goin', 'down', 'town', 'jus', 'da', 'pub', 'instead!', 'jus', 'chillin', 'at', 'da', 'mo', 'in', 'me', 'bedroom!love', 'jen', 'xxx\\']",ham
82,"['ok', 'i', 'am', 'on', 'the', 'way', 'to', 'home', 'hi', 'hi']",ham
4205,"['get', 'the', 'door', 'im', 'here']",ham
3641,"['my', 'house', 'here', 'e', 'sky', 'quite', 'dark', 'liao', 'if', 'raining', 'then', 'got', 'excuse', 'not', '2', 'run', 'already', 'rite', 'hee']",ham
1999,"['but', 'ill', 'b', 'going', '2', 'sch', 'on', 'mon', 'my', 'sis', 'need', '2', 'take', 'smth']",ham
2781,"['well', 'at', 'this', 'right', 'im', 'gonna', 'have', 'to', 'get', 'up', 'and', 'check', 'todays', 'steam', 'sales/pee', 'so', 'text', 'me', 'when', 'you', 'want', 'me', 'to', 'come', 'get', 'you']",ham
480,"['almost', 'there', 'see', 'u', 'in', 'a', 'sec']",ham
2299,"['nothin', 'comes', 'to', 'my', 'mind', 'ìï', 'help', 'me', 'buy', 'hanger', 'lor', 'ur', 'laptop', 'not', 'heavy?']",ham
3070,"['apart', 'from', 'the', 'one', 'i', 'told', 'you', 'about', 'yesterday?']",ham
4655,"['k', 'ill', 'work', 'something', 'out']",ham
258,"['we', 'tried', 'to', 'contact', 'you', 're', 'your', 'reply', 'to', 'our', 'offer', 'of', 'a', 'video', 'handset?', '750', 'anytime', 'networks', 'mins?', 'unlimited', 'text?', 'camcorder?', 'reply', 'or', 'call', '08000930705', 'now']",spam
2410,"['come', 'to', 'me', 'right', 'now', 'ahmad']",ham
1826,"['hey', 'gorgeous', 'man', 'my', 'work', 'mobile', 'number', 'is', 'have', 'a', 'good', 'one', 'babe', 'squishy', 'mwahs']",ham
1202,"['me', 'also', 'da', 'i', 'feel', 'yesterday', 'night', 'wait', 'til', '2day', 'night', 'dear']",ham
3515,"['well', 'i', 'was', 'about', 'to', 'give', 'up', 'cos', 'they', 'all', 'said', 'no', 'they', 'didn‰û÷t', 'do', 'one', 'nighters', 'i', 'persevered', 'and', 'found', 'one', 'but', 'it', 'is', 'very', 'cheap', 'so', 'i', 'apologise', 'in', 'advance', 'it', 'is', 'just', 'somewhere', 'to', 'sleep', 'isnt', 'it?']",ham
4530,"['i', 'wish', 'things', 'were', 'different', 'i', 'wonder', 'when', 'i', 'will', 'be', 'able', 'to', 'show', 'you', 'how', 'much', 'i', 'value', 'you', 'pls', 'continue', 'the', 'brisk', 'walks', 'no', 'drugs', 'without', 'askin', 'me', 'please', 'and', 'find', 'things', 'to', 'laugh', 'about', 'i', 'love', 'you', 'dearly']",ham
4619,"['this', 'is', 'a', 'long', 'fuckin', 'showr']",ham
5254,"['i', 'didnt', 'get', 'anything', 'da']",ham
4646,"['god', 'created', 'gap', 'btwn', 'ur', 'fingers', 'so', 'dat', 'sum1', 'vry', 'special', 'will', 'fill', 'those', 'gaps', 'by', 'holding', 'ur', 'hands', 'now', 'plz', 'dont', 'ask', 'y', 'he', 'created', 'so', 'much', 'gap', 'between', 'legs', '!!!']",ham
1690,"['i', 'dont', 'know', 'but', 'im', 'raping', 'dudes', 'at', 'poker']",ham
1296,"['sure!', 'i', 'am', 'driving', 'but', 'will', 'reach', 'my', 'destination', 'soon']",ham
4008,"['ha', 'then', 'we', 'must', 'walk', 'to', 'everywhere', 'cannot', 'take', 'tram', 'my', 'cousin', 'said', 'can', 'walk', 'to', 'vic', 'market', 'from', 'our', 'hotel']",ham
3503,"['will', 'you', 'be', 'here', 'for', 'food']",ham
5429,"['er', 'yeah', 'i', 'will', 'b', 'there', 'at', '1526', 'sorry!', 'just', 'tell', 'me', 'which', 'pub/cafe', 'to', 'sit', 'in', 'and', 'come', 'wen', 'u', 'can']",ham
2799,"['house-maid', 'is', 'the', 'murderer', 'coz', 'the', 'man', 'was', 'murdered', 'on', '&lt;#&gt;', 'th', 'january', 'as', 'public', 'holiday', 'all', 'govtinstituitions', 'are', 'closedincluding', 'post', 'office']",ham
2277,"['hmmbad', 'newshype', 'park', 'plaza', '$700', 'studio', 'takenonly', 'left', '2', 'bedrm-$900']",ham
3787,"['want', 'to', 'funk', 'up', 'ur', 'fone', 'with', 'a', 'weekly', 'new', 'tone', 'reply', 'tones2u', '2', 'this', 'text', 'wwwringtonescouk', 'the', 'original', 'n', 'best', 'tones', '3gbp', 'network', 'operator', 'rates', 'apply']",spam
2235,"['pls', 'tell', 'nelson', 'that', 'the', 'bbs', 'are', 'no', 'longer', 'comin', 'the', 'money', 'i', 'was', 'expecting', 'aint', 'coming']",ham
430,"['at', 'home', 'watching', 'tv', 'lor']",ham
1681,"['hi', 'babe', 'u', 'r', 'most', 'likely', 'to', 'be', 'in', 'bed', 'but', 'im', 'so', 'sorry', 'about', 'tonight!', 'i', 'really', 'wanna', 'see', 'u', 'tomorrow', 'so', 'call', 'me', 'at', '9', 'love', 'me', 'xxx']",ham
316,"['hmmm', 'guess', 'we', 'can', 'go', '4', 'kb', 'n', 'power', 'yoga', 'haha', 'dunno', 'we', 'can', 'tahan', 'power', 'yoga', 'anot', 'thk', 'got', 'lo', 'oso', 'forgot', 'liao']",ham
2269,"['u', 'know', 'we', 'watchin', 'at', 'lido?']",ham
453,"['ok', 'i', 'will', 'tell', 'her', 'to', 'stay', 'out', 'yeah', 'its', 'been', 'tough', 'but', 'we', 'are', 'optimistic', 'things', 'will', 'improve', 'this', 'month']",ham
1596,"['as', 'a', 'registered', 'subscriber', 'yr', 'draw', '4', 'a', 'å£100', 'gift', 'voucher', 'will', 'b', 'entered', 'on', 'receipt', 'of', 'a', 'correct', 'ans', 'when', 'are', 'the', 'next', 'olympics', 'txt', 'ans', 'to', '80062']",spam
623,"['sorry', 'no', 'have', 'got', 'few', 'things', 'to', 'do', 'may', 'be', 'in', 'pub', 'later']",ham
3437,"['its', 'good', 'to', 'hear', 'from', 'you']",ham
4832,"['new', 'mobiles', 'from', '2004', 'must', 'go!', 'txt', 'nokia', 'to', 'no', '89545', '&', 'collect', 'yours', 'today!', 'from', 'only', 'å£1', 'www4-tcbiz', '2optout', '08718726270150gbp/mtmsg18', 'txtauction']",spam
397,"['you', 'are', 'always', 'putting', 'your', 'business', 'out', 'there', 'you', 'put', 'pictures', 'of', 'your', 'ass', 'on', 'facebook', 'you', 'are', 'one', 'of', 'the', 'most', 'open', 'people', 'ive', 'ever', 'met', 'why', 'would', 'i', 'think', 'a', 'picture', 'of', 'your', 'room', 'would', 'hurt', 'you', 'make', 'you', 'feel', 'violated']",ham
3695,"['i', 'am', 'in', 'tirupur', 'call', 'you', 'da']",ham
5037,"['thanks', 'for', 'being', 'there', 'for', 'me', 'just', 'to', 'talk', 'to', 'on', 'saturday', 'you', 'are', 'very', 'dear', 'to', 'me', 'i', 'cherish', 'having', 'you', 'as', 'a', 'brother', 'and', 'role', 'model']",ham
1522,"['i', 'thk', 'u', 'dun', 'haf', '2', 'hint', 'in', 'e', 'forum', 'already', 'lor', 'cos', 'i', 'told', 'ron', 'n', 'darren', 'is', 'going', '2', 'tell', 'shuhui']",ham
2203,"['rajipls', 'do', 'me', 'a', 'favour', 'pls', 'convey', 'my', 'birthday', 'wishes', 'to', 'nimya', 'pls', 'today', 'is', 'her', 'birthday']",ham
452,"['kkwhat', 'are', 'detail', 'you', 'want', 'to', 'transfer?acc', 'no', 'enough?']",ham
4325,"['that', 'seems', 'unnecessarily', 'hostile']",ham
4937,"['no', 'it', 'was', 'cancelled', 'yeah', 'baby!', 'well', 'that', 'sounds', 'important', 'so', 'i', 'understand', 'my', 'darlin', 'give', 'me', 'a', 'ring', 'later', 'on', 'this', 'fone', 'love', 'kate', 'x']",ham
3951,"['me', 'hungry', 'buy', 'some', 'food', 'good', 'lei', 'but', 'mum', 'n', 'yun', 'dun', 'wan', 'juz', 'buy', 'a', 'little', 'bit']",ham
85,"['i', 'call', 'you', 'later', 'dont', 'have', 'network', 'if', 'urgnt', 'sms', 'me']",ham
880,"['reminder', 'you', 'have', 'not', 'downloaded', 'the', 'content', 'you', 'have', 'already', 'paid', 'for', 'goto', 'http//doit', 'mymoby', 'tv/', 'to', 'collect', 'your', 'content']",spam
2656,"['dai', '&lt;#&gt;', 'naal', 'eruku']",ham
4518,"['just', 'got', 'part', 'nottingham', '-', '3', 'hrs', '63miles', 'good', 'thing', 'i', 'love', 'my', 'man', 'so', 'much', 'but', 'only', 'doing', '40mph', 'hey', 'ho']",ham
4955,"['ahhhhjust', 'woken', 'up!had', 'a', 'bad', 'dream', 'about', 'u', 'thoso', 'i', 'dont', 'like', 'u', 'right', 'now', 'i', 'didnt', 'know', 'anything', 'about', 'comedy', 'night', 'but', 'i', 'guess', 'im', 'up', 'for', 'it']",ham
4386,"['sim', 'watching', 'it', 'in', 'live']",ham
4193,"['can', 'not', 'use', 'foreign', 'stamps', 'in', 'this', 'country']",ham
5171,"['oh', 'k', 'i', 'will', 'come', 'tomorrow']",ham
3067,"['boy', 'you', 'best', 'get', 'yo', 'ass', 'out', 'here', 'quick']",ham
416,"['alright', 'i', 'have', 'a', 'new', 'goal', 'now']",ham
3018,"['wat', 'time', 'do', 'u', 'wan', '2', 'meet', 'me', 'later?']",ham
825,"['hmm', 'bits', 'and', 'pieces', 'lol', '*sighs*']",ham
4230,"['u', 'really', 'pig', 'leh', 'sleep', 'so', 'much', 'my', 'dad', 'wake', 'me', 'up', 'at', '10', 'smth', '2', 'eat', 'lunch', 'today']",ham
4654,"['our', 'prasanth', 'ettans', 'mother', 'passed', 'away', 'last', 'night', 'just', 'pray', 'for', 'her', 'and', 'family']",ham
3364,"['sorry', 'ill', 'call', 'later']",ham
5249,"['k', 'im', 'leaving', 'soon', 'be', 'there', 'a', 'little', 'after', '9']",ham
822,"['smsservices', 'for', 'yourinclusive', 'text', 'credits', 'pls', 'goto', 'wwwcomuknet', 'login=', '3qxj9', 'unsubscribe', 'with', 'stop', 'no', 'extra', 'charge', 'help', '08702840625comuk', '220-cm2', '9ae']",spam
2415,"['could', 'you', 'not', 'read', 'me', 'my', 'love', '?', 'i', 'answered', 'you']",ham
5317,"['k', 'fyi', 'im', 'back', 'in', 'my', 'parents', 'place', 'in', 'south', 'tampa', 'so', 'i', 'might', 'need', 'to', 'do', 'the', 'deal', 'somewhere', 'else']",ham
2045,"['aight', 'fuck', 'it', 'ill', 'get', 'it', 'later']",ham
571,"['do', 'you', 'know', 'where', 'my', 'lab', 'goggles', 'went']",ham
3167,"['ugh', 'hopefully', 'the', 'asus', 'ppl', 'dont', 'randomly', 'do', 'a', 'reformat']",ham
4585,"['mila', 'age23', 'blonde', 'new', 'in', 'uk', 'i', 'look', 'sex', 'with', 'uk', 'guys', 'if', 'u', 'like', 'fun', 'with', 'me', 'text', 'mtalk', 'to', '6986618', '30pp/txt', '1st', '5free', 'å£150', 'increments', 'help08718728876']",spam
4564,"['honeybee', 'said', '*im', 'd', 'sweetest', 'in', 'd', 'world*', 'god', 'laughed', '&amp;', 'said', '*waitu', 'havnt', 'met', 'd', 'person', 'reading', 'this', 'msg*', 'moral', 'even', 'god', 'can', 'crack', 'jokes!', 'gm+gn+ge+gn']",ham
4272,"['kind', 'of', 'just', 'missed', 'train', 'cos', 'of', 'asthma', 'attack', 'nxt', 'one', 'in', 'half', 'hr', 'so', 'driving', 'in', 'not', 'sure', 'where', 'to', 'park']",ham
4858,"['hey', 'a', 'guy', 'i', 'know', 'is', 'breathing', 'down', 'my', 'neck', 'to', 'get', 'him', 'some', 'bud', 'anyway', 'youd', 'be', 'able', 'to', 'get', 'a', 'half', 'track', 'to', 'usf', 'tonight?']",ham
2898,"['aight', 'i', 'should', 'be', 'there', 'by', '8', 'at', 'the', 'latest', 'probably', 'closer', 'to', '7', 'are', 'jay', 'and', 'tyler', 'down', 'or', 'should', 'we', 'just', 'do', 'two', 'trips?']",ham
3887,"['oktake', 'careumma', 'to', 'you', 'too']",ham
1239,"['hope', 'you', 'are', 'having', 'a', 'great', 'new', 'semester', 'do', 'wish', 'you', 'the', 'very', 'best', 'you', 'are', 'made', 'for', 'greatness']",ham
50,"['what', 'you', 'thinked', 'about', 'me', 'first', 'time', 'you', 'saw', 'me', 'in', 'class']",ham
